start;end;height;prev_height
-20;-7.9100174908100325;0.8661346865125198;0.11216445487283438
-7.9100174908100325;2.21316580685299;1.645047461332262;0.8661346865125198
2.21316580685299;19.340933889281473;1.4059987795770497;1.645047461332262
19.340933889281473;31.127908527737603;2.1074967294209808;1.4059987795770497
31.127908527737603;40.98555062796194;0.3840891309753376;2.1074967294209808
40.98555062796194;54.5854871007713;4.779711377657178;0.3840891309753376
54.5854871007713;70.87753911128551;0.2787772863765886;4.779711377657178
70.87753911128551;82.70549539544648;0.6688224477311263;0.2787772863765886
82.70549539544648;92.66754738202793;0.15890962232517353;0.6688224477311263
92.66754738202793;101.27320844183052;0.021233604941930544;0.15890962232517353
101.27320844183052;112.0914724338368;3.801002880718656;0.021233604941930544
112.0914724338368;123.1171547905306;0.7461840532548769;3.801002880718656
123.1171547905306;133.4543637598837;0.9869329465223752;0.7461840532548769
133.4543637598837;141.9964580302592;0.5247801147614961;0.9869329465223752
141.9964580302592;151.26039315690684;1.3597744170198436;0.5247801147614961
151.26039315690684;164.53179470698092;2.1397916487215416;1.3597744170198436
164.53179470698092;172.90111796485752;1.0504848677357768;2.1397916487215416
172.90111796485752;182.9052357103588;0.48466180331893916;1.0504848677357768
182.9052357103588;198.98430491595994;1.7411962098322957;0.48466180331893916
198.98430491595994;205.06076496956098;2.5761351791750142;1.7411962098322957
205.06076496956098;211.62589144764138;0.8358176010169407;2.5761351791750142
211.62589144764138;219.64182538122276;1.6167350182689395;0.8358176010169407
219.64182538122276;230.45822288502228;4.569863738919431;1.6167350182689395
230.45822288502228;236.3908581629495;2.7139066525936;4.569863738919431
236.3908581629495;249.82940608204922;0.05147647296682399;2.7139066525936
249.82940608204922;257.7406177152765;1.8103697394015918;0.05147647296682399
257.7406177152765;272.31587344903556;2.013320621525143;1.8103697394015918
272.31587344903556;282.4235584601472;0.24566521081541795;2.013320621525143
282.4235584601472;293.23365503444165;2.6311851859465234;0.24566521081541795
293.23365503444165;299.4171345090052;0.25970731399970837;2.6311851859465234
299.4171345090052;312.9135832120004;1.5968672048087318;0.25970731399970837
312.9135832120004;321.0958304570735;2.935554889662216;1.5968672048087318
321.0958304570735;329.8645047316883;1.2256325943652107;2.935554889662216
329.8645047316883;337.87316317869687;2.111205491922388;1.2256325943652107
337.87316317869687;341.6994847628878;0.22260097026598683;2.111205491922388
341.6994847628878;353.0268823311216;1.3859108750314506;0.22260097026598683
353.0268823311216;363.65839076484497;1.4355807689638882;1.3859108750314506
363.65839076484497;372.4025118690715;3.4545163938837162;1.4355807689638882
372.4025118690715;383.4982032859613;2.902743101495588;3.4545163938837162
383.4982032859613;390.1680910137681;0.01047059702213;2.902743101495588
390.1680910137681;398.4639169625859;0.611963228328196;0.01047059702213
