start;end;height;prev_height
-20;-7.56355590108444;2.2780534555522127;2.900608333184291
-7.56355590108444;3.185664737611914;0.38944081595664903;2.2780534555522127
3.185664737611914;13.049402957472951;0.8260453007883812;0.38944081595664903
13.049402957472951;17.553597437009376;1.677397287008513;0.8260453007883812
17.553597437009376;27.875686664452044;0.700604796478168;1.677397287008513
27.875686664452044;37.71234212772043;3.412561908390237;0.700604796478168
37.71234212772043;46.62020789392722;0.8467660048253393;3.412561908390237
46.62020789392722;58.63204459814523;1.516116427964526;0.8467660048253393
58.63204459814523;71.44830180761515;0.8708731723205442;1.516116427964526
71.44830180761515;79.82341150206202;0.05520025972260391;0.8708731723205442
79.82341150206202;94.28540011261472;1.9511033741431267;0.05520025972260391
94.28540011261472;99.11902567054435;0.9299876090583624;1.9511033741431267
99.11902567054435;107.33589426517045;0.7199873634193206;0.9299876090583624
107.33589426517045;113.35560651272797;0.2306291219102373;0.7199873634193206
113.35560651272797;120.77806394281555;0.5024201308053671;0.2306291219102373
120.77806394281555;133.2350204843759;3.2503398140809217;0.5024201308053671
133.2350204843759;147.85212789485698;0.1473623959850642;3.2503398140809217
147.85212789485698;157.6918911581484;0.5603442162577106;0.1473623959850642
157.6918911581484;166.0024175987423;0.49491292807825504;0.5603442162577106
166.0024175987423;175.31086420819938;4.9135544686878285;0.49491292807825504
175.31086420819938;187.49550133957044;2.6843074770659934;4.9135544686878285
187.49550133957044;196.6392120775976;2.196705485708282;2.6843074770659934
196.6392120775976;209.594411943592;0.07203003017089245;2.196705485708282
209.594411943592;219.45252121220616;1.9207419560220063;0.07203003017089245
219.45252121220616;229.2105349786847;1.559624597270685;1.9207419560220063
229.2105349786847;241.38753753689602;0.34690756411982554;1.559624597270685
241.38753753689602;254.58744492244702;0.7371369621151855;0.34690756411982554
254.58744492244702;265.8183735651716;2.091188485308833;0.7371369621151855
265.8183735651716;275.3985530683391;1.5555442406889533;2.091188485308833
275.3985530683391;283.5020910692176;2.8552041256309852;1.5555442406889533
283.5020910692176;294.82305550346985;1.5499420456694024;2.8552041256309852
294.82305550346985;301.7237592954353;2.1536832727213686;1.5499420456694024
301.7237592954353;309.8174825548181;1.0809939099207215;2.1536832727213686
309.8174825548181;315.14302504474296;4.023880812356107;1.0809939099207215
315.14302504474296;324.9388427012919;3.0481394369576247;4.023880812356107
324.9388427012919;332.6762794296947;2.6487046418833597;3.0481394369576247
332.6762794296947;342.93682860816074;3.2723697250628305;2.6487046418833597
342.93682860816074;349.78615547420634;0.4795694109398212;3.2723697250628305
349.78615547420634;358.96357951291304;1.9578014144953044;0.4795694109398212
358.96357951291304;367.57159125123513;2.4257850437160253;1.9578014144953044
367.57159125123513;377.71333837182846;0.45197441907415925;2.4257850437160253
377.71333837182846;389.92998733442;2.313986480700477;0.45197441907415925
389.92998733442;397.9599393857115;1.104494809653096;2.313986480700477
