start;end;height;prev_height
-20;-7.645711488298339;0.6797144480784211;1.39657810470115
-7.645711488298339;3.2805474303533106;1.016348894188071;0.6797144480784211
3.2805474303533106;13.100247373390632;0.17919648727485687;1.016348894188071
13.100247373390632;21.022499335213162;1.3090373644593587;0.17919648727485687
21.022499335213162;31.50721868833592;0.9932497035351971;1.3090373644593587
31.50721868833592;39.88976461196716;0.33366798379566953;0.9932497035351971
39.88976461196716;54.003944013423855;0.5588897658482705;0.33366798379566953
54.003944013423855;62.718552355792035;2.4041193322985697;0.5588897658482705
62.718552355792035;68.89084587360796;0.796465840293551;2.4041193322985697
68.89084587360796;73.88172458072944;0.596962748085702;0.796465840293551
73.88172458072944;87.64092678693429;1.221436413076672;0.596962748085702
87.64092678693429;95.38812641094583;0.45369873012461615;1.221436413076672
95.38812641094583;105.58870901697236;1.2581032977244673;0.45369873012461615
105.58870901697236;116.96925902962485;2.227577292070218;1.2581032977244673
116.96925902962485;123.58115529574668;1.9815330795532842;2.227577292070218
123.58115529574668;134.30176465969936;0.11912331108457304;1.9815330795532842
134.30176465969936;148.8125894894982;0.16036217905701025;0.11912331108457304
148.8125894894982;158.6859402053764;0.19087388960126037;0.16036217905701025
158.6859402053764;166.20942460950565;0.6730299840253856;0.19087388960126037
166.20942460950565;172.8992184483256;1.166490138238534;0.6730299840253856
172.8992184483256;182.9201588970807;0.5036300563785048;1.166490138238534
182.9201588970807;191.53824715427893;0.9201936678335405;0.5036300563785048
191.53824715427893;206.03890555538217;0.46854978225277916;0.9201936678335405
206.03890555538217;219.05641350379554;0.18712289779980942;0.46854978225277916
219.05641350379554;235.58543232193566;0.35750004836441207;0.18712289779980942
235.58543232193566;243.01092031059466;0.7685090969541892;0.35750004836441207
243.01092031059466;254.07416810023878;2.321149973492559;0.7685090969541892
254.07416810023878;263.7844075275856;0.9801990211840204;2.321149973492559
263.7844075275856;275.78732012787754;0.33943540831298874;0.9801990211840204
275.78732012787754;282.7557595902595;0.4912935493074279;0.33943540831298874
282.7557595902595;289.89118972566274;1.3246786624104563;0.4912935493074279
289.89118972566274;299.125520859171;0.9248190034741935;1.3246786624104563
299.125520859171;307.7063560591868;0.8108888130650164;0.9248190034741935
307.7063560591868;316.3045627779761;0.7363841038040713;0.8108888130650164
316.3045627779761;325.3570414695585;0.23896969923651049;0.7363841038040713
325.3570414695585;336.84926415155064;1.1102432745276205;0.23896969923651049
336.84926415155064;344.4704193026357;0.4291525093014532;1.1102432745276205
344.4704193026357;354.62978328461463;0.0977293717290007;0.4291525093014532
354.62978328461463;359.51982946244107;1.7040273506937484;0.0977293717290007
359.51982946244107;367.29434441656025;1.8169888616305943;1.7040273506937484
367.29434441656025;373.9137068730434;0.9641716511135761;1.8169888616305943
373.9137068730434;383.28511948608093;0.22267511330489106;0.9641716511135761
383.28511948608093;391.3561736797528;0.7348951912399041;0.22267511330489106
391.3561736797528;396.8510883954439;1.0550577298050254;0.7348951912399041
